,A:総入園者数,B:有料入園者数,C:無料入園者数,D:Cのうち幼児,E:Cのうち小学生,F:Cのうち中学生,G:Cのうち障がい者,H:Cのうち市内６５歳以上,I:CのうちD～H以外,month,wod_x,さっぽろ（南北線）,さっぽろ（東豊線）,すすきの,大通（南北線）,大通（東西線）,大通（東豊線）,wod_y,気温(℃),風向(度:0～359),風速(m/s),降水量(mm),積雪深(cm),J1,J2,J3,J4,J5
2022-07-19,1302.0,829.0,473.0,335.0,37.0,2.0,24.0,39.0,36.0,7,1,45515,25644,10035,35680,18561,12576,1,20.492361111111112,160.69444444444446,1.120138888888889,0.0,0.0,919.5974025974026,676.8051948051948,993.0649350649351,1183.6233766233765,598.5974025974026
2022-07-20,988.0,519.0,469.0,251.0,56.0,53.0,17.0,23.0,69.0,7,2,43902,25901,9630,35942,18851,12634,2,23.248611111111114,270.2708333333333,1.6645833333333333,1.5,0.0,987.8831168831168,707.5194805194806,980.8961038961039,1185.090909090909,677.4025974025974
2022-07-21,1435.0,824.0,611.0,333.0,83.0,18.0,26.0,56.0,95.0,7,3,45809,25554,10147,35582,18769,12214,3,22.001388888888886,334.46527777777777,2.3944444444444444,0.0,0.0,1010.9090909090909,652.1688311688312,931.1818181818181,982.9480519480519,590.3506493506494
2022-07-22,1729.0,933.0,796.0,473.0,161.0,13.0,30.0,48.0,71.0,7,4,49818,26776,12296,40024,19676,13077,4,22.366666666666667,251.19444444444446,1.0541666666666667,1.0,0.0,1039.4025974025974,718.2207792207793,1043.4805194805194,1180.7662337662337,679.2987012987013
2022-07-23,3107.0,1077.0,2030.0,562.0,303.0,46.0,384.0,17.0,718.0,7,5,36997,19680,12299,31359,13023,9219,5,21.595833333333335,304.6875,1.4076388888888889,7.5,0.0,982.1688311688312,640.1038961038961,963.7142857142857,1134.0389610389611,647.1038961038961
2022-07-24,4611.0,2779.0,1832.0,992.0,559.0,67.0,93.0,49.0,72.0,7,6,30460,16139,9910,24547,10036,7030,6,21.12013888888889,332.15972222222223,2.4652777777777777,0.0,0.0,945.8961038961039,557.077922077922,953.3376623376623,707.7662337662338,418.76623376623377
2022-07-25,2190.0,1251.0,939.0,526.0,236.0,35.0,31.0,46.0,65.0,7,0,44281,24649,10013,35133,18833,12568,0,21.324305555555554,305.56944444444446,1.2868055555555555,0.0,0.0,1008.1428571428571,665.1038961038961,948.0,960.5584415584416,521.3376623376623
2022-07-26,2450.0,1337.0,1113.0,580.0,341.0,53.0,32.0,62.0,45.0,7,1,44038,24224,9782,35192,18696,12393,1,23.374305555555555,293.0138888888889,1.1881944444444443,0.0,0.0,1023.3636363636364,658.7532467532468,1030.8311688311687,1154.3766233766235,650.1818181818181
2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,44136,24410,10001,34917,18089,12160,2,24.32638888888889,300.6736111111111,1.536111111111111,0.0,0.0,1041.4285714285713,669.1948051948052,953.4415584415584,1083.2857142857142,673.4805194805194
2022-07-28,2925.0,1383.0,1542.0,688.0,549.0,80.0,44.0,68.0,113.0,7,3,44905,24385,10063,35618,18668,12431,3,23.952777777777776,336.68055555555554,2.1840277777777777,0.0,0.0,990.7402597402597,639.1818181818181,993.8571428571429,1110.6623376623377,686.8311688311688
2022-07-29,2457.0,1228.0,1229.0,556.0,456.0,44.0,34.0,58.0,81.0,7,4,56864,27270,13769,44445,20403,13475,4,24.56875,277.5763888888889,1.4673611111111111,0.0,0.0,1083.6233766233765,694.6363636363636,984.7012987012987,980.961038961039,512.077922077922
2022-07-30,2654.0,1594.0,1060.0,474.0,423.0,56.0,36.0,31.0,40.0,7,5,37002,19478,12565,32161,13547,9991,5,21.86875,166.27777777777777,0.51875,0.0,0.0,972.4805194805194,643.2467532467532,970.4545454545455,799.8181818181819,402.7012987012987
2022-07-31,2909.0,1745.0,1164.0,551.0,431.0,85.0,37.0,30.0,30.0,7,6,29926,15424,10318,25146,10290,7682,6,26.389583333333334,266.4583333333333,1.5993055555555555,0.0,0.0,883.6753246753246,626.2597402597403,939.6493506493506,734.3376623376623,395.7142857142857
2022-08-01,1454.0,803.0,651.0,218.0,306.0,38.0,22.0,33.0,34.0,8,0,45277,24784,10219,35254,18072,12664,0,23.36388888888889,157.05555555555554,1.5027777777777778,21.5,0.0,1156.8701298701299,756.4545454545455,1197.051948051948,948.1428571428571,513.4545454545455
2022-08-02,2330.0,1286.0,1044.0,411.0,456.0,60.0,32.0,39.0,46.0,8,1,43014,23767,10055,34077,18052,12095,1,23.134027777777778,258.53472222222223,2.5131944444444443,0.5,0.0,1030.2207792207791,689.4545454545455,913.7922077922078,788.987012987013,446.45454545454544
2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,43723,24592,10238,34142,18362,12507,2,23.975694444444443,166.56944444444446,1.3333333333333333,0.0,0.0,979.4155844155844,653.7272727272727,940.8311688311688,776.7272727272727,471.27272727272725
2022-08-04,3401.0,1768.0,1633.0,708.0,588.0,111.0,54.0,94.0,78.0,8,3,45319,24530,11297,35144,18506,12327,3,23.738194444444446,181.02083333333334,1.2791666666666666,0.0,0.0,1035.2077922077922,654.8961038961039,971.6883116883117,994.5194805194806,564.4285714285714
2022-08-05,2981.0,1728.0,1253.0,631.0,410.0,77.0,41.0,53.0,41.0,8,4,51402,24292,13312,39002,19224,12575,4,22.166666666666668,152.46527777777777,2.3055555555555554,0.0,0.0,1074.7792207792209,779.3766233766233,1003.7142857142857,1178.844155844156,565.038961038961
2022-08-06,3890.0,2281.0,1609.0,827.0,480.0,117.0,61.0,52.0,72.0,8,5,44466,21478,15292,34750,14134,10007,5,22.1625,149.88194444444446,2.845833333333333,0.0,0.0,900.025974025974,654.4025974025974,947.0909090909091,1022.3636363636364,562.0649350649351
2022-08-07,3885.0,2382.0,1503.0,690.0,566.0,86.0,63.0,38.0,60.0,8,6,35060,18458,12199,28016,11162,8011,6,23.118055555555557,150.54861111111111,2.7270833333333333,0.0,0.0,955.7922077922078,613.5324675324675,885.8181818181819,731.1298701298701,430.84415584415586
2022-08-08,1351.0,892.0,459.0,146.0,175.0,62.0,17.0,27.0,32.0,8,0,45766,23337,11672,34919,18116,12208,0,24.58888888888889,154.28472222222223,1.4340277777777777,11.0,0.0,961.7532467532468,696.3376623376623,1044.4935064935064,850.1558441558442,412.987012987013
2022-08-09,2811.0,1602.0,1209.0,563.0,421.0,77.0,42.0,41.0,65.0,8,1,43925,24521,10909,34869,17911,12333,1,25.364583333333332,241.9375,0.9868055555555555,27.5,0.0,920.922077922078,710.6883116883117,987.9350649350649,808.2857142857143,425.038961038961
2022-08-10,3384.0,1944.0,1440.0,771.0,411.0,98.0,42.0,64.0,54.0,8,2,46054,25307,11625,36383,18319,12478,2,24.555555555555557,156.44444444444446,1.6131944444444446,0.0,0.0,950.0,718.4285714285714,907.974025974026,805.1428571428571,378.2207792207792
2022-08-11,4670.0,2766.0,1904.0,1002.0,582.0,114.0,79.0,58.0,69.0,8,3,36697,18410,11890,28812,11062,8386,3,24.48611111111111,180.99305555555554,1.2055555555555555,6.5,0.0,865.8831168831168,685.7792207792207,847.7402597402597,789.6103896103896,399.83116883116884
2022-08-12,3985.0,2289.0,1696.0,824.0,582.0,113.0,50.0,71.0,56.0,8,4,41938,18560,12683,31647,14635,9867,4,25.342361111111114,236.4375,1.3395833333333333,27.0,0.0,902.5844155844156,734.8311688311688,1005.012987012987,848.025974025974,438.8181818181818
2022-08-13,3860.0,2408.0,1452.0,810.0,400.0,59.0,67.0,52.0,64.0,8,5,33439,16065,12083,26277,10895,7987,5,25.130555555555556,257.6875,1.223611111111111,0.5,0.0,718.8441558441558,604.2727272727273,885.7402597402597,680.5194805194806,344.8961038961039
2022-08-14,4632.0,2837.0,1795.0,956.0,562.0,112.0,52.0,62.0,51.0,8,6,28758,12719,10171,22334,9117,5937,6,23.845138888888886,289.9583333333333,1.4708333333333334,0.0,0.0,835.961038961039,547.4935064935065,837.4545454545455,806.6363636363636,264.8051948051948
2022-08-15,4486.0,2693.0,1793.0,995.0,489.0,115.0,62.0,70.0,62.0,8,0,37716,18432,10434,30340,13882,9591,0,23.25625,179.0,1.0638888888888889,20.5,0.0,1054.9610389610389,649.3896103896104,900.5714285714286,821.8701298701299,373.2597402597403
2022-08-16,777.0,492.0,285.0,105.0,107.0,39.0,8.0,6.0,20.0,8,1,38788,21422,9878,30623,15114,10844,1,21.868055555555557,240.39583333333334,1.6326388888888888,76.5,0.0,1156.7012987012988,673.3506493506494,1036.5454545454545,838.2207792207793,510.42857142857144
2022-08-17,3560.0,1968.0,1592.0,671.0,633.0,59.0,42.0,53.0,134.0,8,2,43441,23920,10597,33865,17867,12225,2,23.609722222222224,300.4791666666667,2.0569444444444445,0.5,0.0,991.1948051948052,591.3766233766233,856.4805194805194,785.6493506493506,363.90909090909093
2022-08-18,2523.0,1428.0,1095.0,446.0,395.0,120.0,36.0,48.0,50.0,8,3,44405,24144,10760,34213,17887,12457,3,21.747916666666665,193.46527777777777,1.7111111111111112,0.0,0.0,1017.1818181818181,690.4025974025974,980.1558441558442,779.3636363636364,501.97402597402595
2022-08-19,3615.0,2032.0,1583.0,768.0,552.0,92.0,44.0,68.0,59.0,8,4,46637,23682,11720,36354,19119,12217,4,23.669444444444444,315.15972222222223,2.4993055555555554,0.0,0.0,989.2597402597403,637.077922077922,878.2857142857143,808.1558441558442,449.45454545454544
2022-08-20,1962.0,1300.0,662.0,326.0,201.0,54.0,23.0,28.0,30.0,8,5,38138,18174,13053,30498,12957,8763,5,22.57638888888889,158.375,1.3333333333333333,5.0,0.0,906.9350649350649,569.3636363636364,843.2857142857143,684.8701298701299,349.4805194805195
2022-08-21,5132.0,3061.0,2071.0,1015.0,705.0,128.0,77.0,71.0,75.0,8,6,32797,14585,11368,25782,10366,6971,6,23.479166666666668,245.95138888888889,0.9451388888888889,0.0,0.0,946.6883116883117,647.8961038961039,931.7922077922078,906.2857142857143,586.7012987012987
2022-08-22,2811.0,1477.0,1334.0,899.0,201.0,81.0,31.0,47.0,75.0,8,0,43167,23514,10374,33598,17578,11904,0,23.788888888888888,172.15277777777777,1.7708333333333333,0.0,0.0,980.7272727272727,666.7662337662338,952.1818181818181,930.1818181818181,427.68831168831167
2022-08-23,2291.0,1021.0,1270.0,465.0,527.0,117.0,30.0,26.0,105.0,8,1,43060,23202,10169,33051,17296,11626,1,24.842361111111114,188.11805555555554,1.3673611111111112,0.0,0.0,892.0649350649351,638.9090909090909,910.9480519480519,909.0909090909091,485.42857142857144
2022-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,43560,23830,10304,33997,17671,11572,2,22.45486111111111,269.8958333333333,1.6527777777777777,0.0,0.0,1038.1948051948052,705.2987012987013,921.5454545454545,1051.064935064935,618.1038961038961
2022-08-25,2263.0,1414.0,849.0,348.0,277.0,48.0,57.0,60.0,59.0,8,3,45271,23954,10897,35325,18334,12031,3,22.32361111111111,232.24305555555554,1.036111111111111,0.0,0.0,1045.012987012987,699.0649350649351,1044.2727272727273,961.7792207792207,537.4155844155844
2022-08-26,2670.0,1469.0,1201.0,485.0,485.0,69.0,29.0,37.0,96.0,8,4,47946,26533,12061,37108,19101,12868,4,22.586805555555557,149.51388888888889,1.3333333333333333,0.0,0.0,973.6493506493506,663.2207792207793,1034.5324675324675,875.8701298701299,415.2857142857143
2022-08-27,3127.0,2003.0,1124.0,604.0,358.0,39.0,40.0,34.0,49.0,8,5,41580,20434,14084,32771,13551,9443,5,22.907638888888886,148.06944444444446,1.4083333333333334,0.0,0.0,867.012987012987,634.9480519480519,922.2597402597403,745.0,390.90909090909093
2022-08-28,4071.0,2412.0,1659.0,951.0,539.0,39.0,56.0,25.0,49.0,8,6,35474,16188,13119,29502,12702,8000,6,22.96875,197.42361111111111,0.7625,0.0,0.0,872.1038961038961,654.6883116883117,907.1038961038961,955.0519480519481,571.3636363636364
2022-08-29,2045.0,1310.0,735.0,415.0,122.0,72.0,30.0,50.0,46.0,8,0,43225,23539,10914,33456,17496,11671,0,21.75347222222222,241.66666666666666,0.7631944444444445,0.0,0.0,1018.961038961039,668.2337662337662,932.1298701298701,854.3116883116883,416.961038961039
2022-08-30,2419.0,986.0,1433.0,615.0,553.0,24.0,29.0,58.0,154.0,8,1,42895,23470,10000,33365,17552,11610,1,21.856250000000003,152.96527777777777,1.2680555555555555,0.0,0.0,899.5844155844156,590.025974025974,929.7402597402597,716.1038961038961,387.4805194805195
2022-08-31,612.0,250.0,362.0,35.0,258.0,12.0,5.0,13.0,39.0,8,2,45052,24683,10074,34918,18201,12496,2,19.813888888888886,168.34722222222223,1.0770833333333334,29.0,0.0,1280.5324675324675,711.4285714285714,952.4155844155844,880.8571428571429,466.5064935064935
2022-09-01,1842.0,735.0,1107.0,343.0,537.0,51.0,30.0,27.0,119.0,9,3,44232,24088,10371,34356,18184,12098,3,20.95486111111111,255.49305555555554,0.9180555555555555,0.5,0.0,1060.7142857142858,630.974025974026,906.4155844155844,793.7012987012987,443.38961038961037
2022-09-02,3366.0,1142.0,2224.0,754.0,1173.0,3.0,25.0,52.0,217.0,9,4,48202,26205,11786,36703,18299,12687,4,20.59722222222222,285.7361111111111,1.9534722222222223,0.0,0.0,1124.2987012987012,693.5194805194806,1045.1688311688313,1078.051948051948,605.4285714285714
2022-09-03,4249.0,2666.0,1583.0,986.0,358.0,31.0,59.0,67.0,82.0,9,5,38863,18382,12313,30601,12890,8742,5,19.331249999999997,233.34027777777777,0.8131944444444444,0.0,0.0,962.7792207792207,611.5454545454545,919.4935064935065,945.3116883116883,601.8051948051948
2022-09-04,5317.0,3215.0,2102.0,1258.0,527.0,39.0,87.0,98.0,93.0,9,6,31061,13837,10416,24753,10231,6703,6,20.93402777777778,247.57638888888889,1.0701388888888888,0.0,0.0,801.2727272727273,552.1948051948052,799.4285714285714,676.7532467532468,426.9220779220779
2022-09-05,1521.0,727.0,794.0,265.0,435.0,2.0,9.0,11.0,72.0,9,0,45821,24199,10607,34136,18134,12090,0,21.31527777777778,151.07638888888889,2.4131944444444446,0.0,0.0,1094.2597402597403,655.8181818181819,912.2597402597403,738.3636363636364,405.2857142857143
2022-09-06,1536.0,812.0,724.0,454.0,150.0,14.0,9.0,12.0,85.0,9,1,45228,25998,11024,34557,17554,12455,1,22.99513888888889,146.05555555555554,3.591666666666667,3.5,0.0,926.8311688311688,668.4415584415584,989.8961038961039,863.1168831168832,447.76623376623377
2022-09-07,1890.0,1007.0,883.0,514.0,175.0,17.0,22.0,43.0,112.0,9,2,45357,25787,11131,34489,18706,12809,2,24.946527777777778,170.77777777777777,1.4680555555555557,0.0,0.0,990.961038961039,656.5194805194806,969.8831168831168,736.7922077922078,485.1818181818182
2022-09-08,2656.0,1194.0,1462.0,493.0,550.0,25.0,47.0,57.0,290.0,9,3,45430,24256,11186,35705,19403,12441,3,21.872916666666665,251.27083333333334,0.9319444444444444,0.0,0.0,1016.8311688311688,646.5324675324675,964.2857142857143,1031.4805194805194,603.7662337662338
2022-09-09,4447.0,1411.0,3036.0,1169.0,1398.0,31.0,33.0,86.0,319.0,9,4,49117,25523,12321,38246,20377,12855,4,22.168055555555554,268.625,1.6326388888888888,0.0,0.0,1098.1688311688313,710.7532467532468,1050.3116883116884,983.038961038961,522.4155844155844
2022-09-10,4272.0,2580.0,1692.0,964.0,449.0,51.0,66.0,73.0,89.0,9,5,43309,19091,14376,35206,15444,10027,5,20.725,285.15972222222223,1.5618055555555557,0.0,0.0,1008.038961038961,639.5974025974026,875.1558441558442,986.1818181818181,583.7402597402597
2022-09-11,5071.0,3137.0,1934.0,1108.0,506.0,87.0,75.0,76.0,82.0,9,6,35240,16057,12217,28747,12444,8281,6,20.489583333333332,143.84027777777777,1.7145833333333333,0.0,0.0,917.9350649350649,701.7402597402597,829.2467532467532,835.5194805194806,535.077922077922
2022-09-12,2132.0,1269.0,863.0,576.0,91.0,2.0,30.0,65.0,99.0,9,0,44579,24327,11174,35481,19192,12447,0,22.27777777777778,145.90972222222223,2.2270833333333333,0.0,0.0,854.3636363636364,717.9480519480519,887.8051948051948,764.4545454545455,407.7012987012987
2022-09-13,2533.0,1199.0,1334.0,668.0,422.0,14.0,21.0,57.0,152.0,9,1,45451,24074,10986,35642,19405,12304,1,23.991666666666667,204.38194444444446,1.3375,0.0,0.0,910.8571428571429,750.6233766233767,905.2857142857143,867.987012987013,499.35064935064935
2022-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,45409,24458,11143,35913,18689,12367,2,17.976388888888888,326.9375,3.29375,0.0,0.0,1406.4025974025974,794.2467532467532,1194.3896103896104,816.8961038961039,521.5194805194806
2022-09-15,3907.0,1336.0,2571.0,1055.0,1069.0,34.0,71.0,78.0,264.0,9,3,46967,25387,11368,37317,19824,13248,3,18.931944444444444,250.29861111111111,0.8805555555555555,0.0,0.0,1077.2207792207791,698.4285714285714,1076.0389610389611,841.8051948051948,491.93506493506493
2022-09-16,2753.0,880.0,1873.0,904.0,448.0,161.0,30.0,55.0,275.0,9,4,50533,26129,12451,40034,20375,13462,4,20.165277777777778,173.86805555555554,1.3368055555555556,0.0,0.0,1033.1038961038962,726.4935064935065,998.3246753246754,916.1428571428571,459.24675324675326
2022-09-17,4531.0,2732.0,1799.0,1044.0,415.0,35.0,84.0,79.0,142.0,9,5,42223,23947,13555,34864,14953,11642,5,22.87986111111111,151.52777777777777,1.8312499999999998,0.0,0.0,815.2337662337662,750.2207792207793,857.5324675324675,902.3116883116883,544.6883116883117
2022-09-18,2019.0,1310.0,709.0,313.0,243.0,29.0,47.0,30.0,47.0,9,6,36200,18730,12614,29436,11217,8507,6,22.964583333333334,151.71527777777777,1.3631944444444446,4.5,0.0,865.5844155844156,748.025974025974,879.2727272727273,654.7012987012987,353.2857142857143
2022-09-19,1405.0,914.0,491.0,246.0,154.0,28.0,20.0,25.0,18.0,9,0,32312,17794,10567,26273,10418,7969,0,20.349305555555556,241.69444444444446,1.5027777777777778,30.5,0.0,1152.2727272727273,756.5454545454545,1010.6753246753246,965.2857142857143,520.8311688311688
2022-09-20,1533.0,950.0,583.0,287.0,197.0,8.0,22.0,13.0,56.0,9,1,44150,25886,10529,35358,18070,12935,1,14.934722222222222,311.6736111111111,2.334027777777778,19.0,0.0,1660.7272727272727,696.7662337662338,1043.090909090909,859.5844155844156,612.5714285714286
2022-09-21,2047.0,900.0,1147.0,617.0,322.0,0.0,21.0,36.0,151.0,9,2,46768,25705,10751,37509,19477,13315,2,15.169444444444444,277.5416666666667,1.4958333333333333,0.0,0.0,1465.2987012987012,767.8051948051948,1247.4675324675325,811.038961038961,647.6363636363636
2022-09-22,4086.0,1522.0,2564.0,1054.0,1132.0,11.0,32.0,84.0,251.0,9,3,50413,26642,12355,40229,20872,13380,3,16.522222222222222,177.66666666666666,1.5548611111111112,0.0,0.0,1157.7012987012988,878.7272727272727,1149.090909090909,823.025974025974,462.85714285714283
2022-09-23,788.0,508.0,280.0,107.0,117.0,11.0,14.0,9.0,22.0,9,4,40261,17583,12254,30816,12104,7981,4,18.532638888888886,157.20138888888889,1.317361111111111,20.5,0.0,1132.7012987012988,805.5454545454545,1049.7272727272727,1002.1818181818181,511.4805194805195
2022-09-24,3402.0,2131.0,1271.0,656.0,365.0,62.0,54.0,44.0,90.0,9,5,40384,21935,13803,33482,14171,10428,5,20.540972222222223,180.98611111111111,0.9986111111111112,4.5,0.0,1003.5194805194806,753.6233766233767,938.6233766233767,919.5454545454545,516.8701298701299
2022-09-25,6389.0,3918.0,2471.0,1344.0,688.0,99.0,103.0,100.0,137.0,9,6,34382,17897,11329,29325,12324,8709,6,19.485416666666666,241.4375,1.2243055555555555,0.0,0.0,944.2207792207793,717.038961038961,901.6233766233767,749.5974025974026,403.961038961039
2022-09-26,2420.0,1132.0,1288.0,873.0,94.0,4.0,39.0,62.0,216.0,9,0,46107,27226,10380,36481,19145,13559,0,19.393055555555556,236.90277777777777,0.6902777777777778,0.0,0.0,884.5064935064935,802.6233766233767,989.5324675324675,901.1298701298701,446.7142857142857
2022-09-27,3623.0,971.0,2652.0,1432.0,708.0,17.0,26.0,35.0,434.0,9,1,47035,27950,10489,36897,19150,13451,1,18.419444444444444,256.84722222222223,1.0041666666666667,0.0,0.0,912.4675324675325,794.8181818181819,1008.0519480519481,802.8571428571429,447.7012987012987
2022-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,46464,30130,10991,37501,19235,14336,2,19.735416666666666,179.34027777777777,0.6340277777777777,0.0,0.0,968.1688311688312,756.6363636363636,997.7662337662338,887.2597402597403,507.14285714285717
2022-09-29,3445.0,1179.0,2266.0,1093.0,717.0,38.0,40.0,111.0,267.0,9,3,48404,26744,11347,37973,19568,13027,3,18.48888888888889,249.08333333333334,0.9652777777777778,0.0,0.0,967.8961038961039,712.8571428571429,973.025974025974,1074.6103896103896,496.90909090909093
2022-09-30,2749.0,1143.0,1606.0,1017.0,94.0,48.0,51.0,102.0,294.0,9,4,52152,27493,12572,41025,20646,13153,4,20.906944444444445,156.51388888888889,0.8534722222222223,0.0,0.0,1005.8701298701299,793.4675324675325,993.6363636363636,986.025974025974,458.2207792207792
2022-10-01,4804.0,2907.0,1897.0,1151.0,422.0,28.0,86.0,92.0,118.0,10,5,38225,18330,13586,36541,16492,10655,5,22.424305555555556,219.1875,0.9520833333333333,0.0,0.0,883.2077922077922,722.3896103896104,849.9090909090909,815.1168831168832,491.57142857142856
2022-10-02,5496.0,3274.0,2222.0,1199.0,710.0,57.0,88.0,85.0,83.0,10,6,30330,13968,10961,26322,10349,7047,6,19.424305555555556,233.04166666666666,1.05625,0.0,0.0,828.8051948051948,650.7922077922078,845.6363636363636,982.5324675324675,472.05194805194805
2022-10-03,1950.0,1067.0,883.0,553.0,140.0,12.0,27.0,54.0,97.0,10,0,45281,25160,10089,35465,18470,12485,0,19.768749999999997,147.61805555555554,2.5965277777777778,0.0,0.0,1017.6363636363636,779.7922077922078,1004.1428571428571,985.8441558441558,471.2597402597403
2022-10-04,338.0,118.0,220.0,74.0,80.0,0.0,7.0,0.0,59.0,10,1,45078,25421,10132,35554,17938,13380,1,16.744444444444444,255.96527777777777,2.3763888888888887,31.0,0.0,1095.142857142857,767.7402597402597,1272.4675324675325,1093.8831168831168,689.5324675324675
2022-10-05,1770.0,715.0,1055.0,660.0,154.0,27.0,9.0,29.0,176.0,10,2,45341,25939,10480,37224,18598,13164,2,10.227083333333333,288.06944444444446,1.3645833333333333,3.5,0.0,1032.948051948052,850.5194805194806,1400.7142857142858,1142.922077922078,804.012987012987
2022-10-06,1996.0,738.0,1258.0,845.0,175.0,1.0,18.0,43.0,176.0,10,3,45753,25868,10367,36449,18658,12769,3,10.288194444444445,249.79861111111111,0.9986111111111112,2.5,0.0,990.987012987013,825.8961038961039,1337.8311688311687,1053.012987012987,717.7792207792207
